Collection_Num,BirdID,Sex,AgeY,AgeClass,BirthFPID,U_PlateID,RTL,Technician,Terr,FPID,mum,dad,MAC,PAC,BrF,BrM
252,5617,0,0.246575342,J,105,9_20,0.88,1,26.5,105,1824,5220,7.597260274,2.964383562,1824,5679
253,5617,0,0.449315068,SA,105,9_5,0.97,1,26.5,105,1824,5220,7.597260274,2.964383562,1824,5679
254,5627,1,0.498630137,SA,105,9_6,0.39,1,29,105,3462,2966,5.882191781,7.019178082,3462,3093
255,5627,1,0.328767123,OFL,105,9_29,0.72,1,29,105,3462,2966,5.882191781,7.019178082,3462,3093
256,5653,0,1.904109589,A,105,9_21,0.63,1,69,122,3462,2966,6.279452055,7.416438356,3462,3093
257,5653,0,0.021917808,CH,105,9_20,1.03,1,29,105,3462,2966,6.279452055,7.416438356,3462,3093
258,5658,0,0.923287671,SA,105,9_19,1.54,1,-2,116,4999,5072,4.350684932,4.180821918,4999,5526
259,5658,0,0.164383562,FL,105,9_19,0.61,1,32,105,4999,5072,4.350684932,4.180821918,4999,5526
260,5658,0,1.569863014,A,105,9_19,0.61,1,9,118,4999,5072,4.350684932,4.180821918,4999,5526
261,5599,1,0.517808219,J,105,9_7,1.18,1,32.5,105,4973,1868,4.221917808,7.523287671,4973,1868
262,5599,1,0.328767123,OFL,105,9_26,0.43,1,32.5,105,4973,1868,4.221917808,7.523287671,4973,1868
263,5601,1,0.246575342,J,105,9_27,0.42,1,33,105,2985,5072,7.35890411,3.906849315,1765,5513
264,5748,0,2.057534247,A,105,9_21,0.74,1,34.5,122,3608,5237,5.871232877,3.117808219,3608,5237
265,5748,0,0.920547945,SA,105,9_15,1.2,1,34.5,116,3608,5237,5.871232877,3.117808219,3608,5237
266,5748,0,0.487671233,J,105,9_19,0.77,1,34.5,112,3608,5237,5.871232877,3.117808219,3608,5237
267,5748,0,1.112328767,SA,105,9_13,0.58,1,34.5,116,3608,5237,5.871232877,3.117808219,3608,5237
268,5769,0,1.342465753,A,105,9_20,0.53,1,35,118,5450,5614,2.290410959,0.852054795,5450,5614
269,5769,0,0.789041096,SA,105,9_8,0.95,1,35,116,5450,5614,2.290410959,0.852054795,5450,5614
270,5769,0,2.969863014,A,105,9_19,0.49,1,26.5,125,5450,5614,2.290410959,0.852054795,5450,5614
271,5769,0,0.328767123,OFL,105,9_23,0.98,1,35,112,5450,5614,2.290410959,0.852054795,5450,5614
272,5757,1,0.328767123,OFL,105,9_27,0.81,1,38.1,110,5532,5515,1.657534247,1.701369863,5532,5515
273,5628,1,0.402739726,OFL,105,9_25,0.59,1,39,110,2968,5240,7.750684932,3.243835616,2968,5240
274,5628,1,0.035616438,CH,105,9_27,0.84,1,39,105,2968,5240,7.750684932,3.243835616,2968,5240
275,5779,1,1,A,105,9_12,0.5,1,39,112,5514,5321,1.18630137,1.843835616,5514,5321
276,5779,1,3.608219178,A,105,9_17,0.57,1,41.1,125,5514,5321,1.18630137,1.843835616,5514,5321
277,5762,1,0.657534247,SA,105,9_22,0.97,1,42,110,0,0,0,0,3022,3696
278,5826,1,0.917808219,SA,105,9_6,0.9,1,88,116,3491,1616,6.369863014,10.8630137,3491,5290
279,5826,1,2.356164384,A,105,9_8,0.91,1,47.2,124,3491,1616,6.369863014,10.8630137,3491,5290
280,5826,1,1.8,A,105,9_6,0.67,1,47.2,122,3491,1616,6.369863014,10.8630137,3491,5290
281,5826,1,0.657534247,SA,105,9_5,0.5,1,88,116,3491,1616,6.369863014,10.8630137,3491,5290
282,5761,0,0.328767123,OFL,105,9_25,0.8,1,48,110,5195,1881,3.369863014,7.936986301,5195,4972
283,5830,0,0.657534247,SA,105,9_18,0.96,1,47,116,5195,5591,3.528767123,0.887671233,5195,4972
284,5766,0,0.328767123,OFL,105,9_14,0.79,1,47.1,112,5337,5508,2.331506849,1.821917808,5337,5508
285,5766,0,2.953424658,A,105,9_24,0.5,1,28.1,125,5337,5508,2.331506849,1.821917808,5337,5508
286,5766,0,1.98630137,A,105,9_13,1.39,1,28.1,122,5337,5508,2.331506849,1.821917808,5337,5508
287,5766,0,1.378082192,A,105,9_29,0.5,1,28.1,118,5337,5508,2.331506849,1.821917808,5337,5508
288,5630,0,3.238356164,A,105,9_10,1.4,1,18,125,5319,1881,1.967123288,7.561643836,5319,5335
289,5630,0,0.871232877,SA,105,9_6,0.53,1,48,112,5319,1881,1.967123288,7.561643836,5319,5335
290,5630,0,0.328767123,OFL,105,9_26,0.8,1,48,105,5319,1881,1.967123288,7.561643836,5319,5335
291,5765,1,0.246575342,J,105,9_15,0.88,1,33.1,112,5319,5335,2.545205479,2.901369863,5319,5335
292,5765,1,0.663013699,SA,105,9_5,1.01,1,33.1,116,5319,5335,2.545205479,2.901369863,5319,5335
293,5654,1,0.320547945,OFL,105,9_12,0.88,1,5,110,1605,5167,10.71780822,3.753424658,1605,5620
294,5654,1,0.02739726,CH,105,9_23,0.71,1,5,105,1605,5167,10.71780822,3.753424658,1605,5620
295,5603,1,0.463013699,SA,105,9_14,0.69,1,5,105,1605,1750,10.35342466,8.62739726,1605,5620
296,5768,1,0.246575342,J,105,9_27,0.27,1,50,112,4917,5144,5.112328767,4.126027397,4917,5144
297,5768,1,0.887671233,SA,105,9_24,0.62,1,50,116,4917,5144,5.112328767,4.126027397,4917,5144
298,5764,1,2.682191781,A,105,9_7,0.91,1,35,125,5452,5334,2.315068493,2.550684932,5452,5334
299,5764,1,0.246575342,J,105,9_24,0.54,1,50.1,112,5452,5334,2.315068493,2.550684932,5452,5334
300,5763,1,0.657534247,SA,105,9_19,1.16,1,51.2,110,0,0,0,0,2989,0
301,5781,1,0.657534247,SA,105,9_7,1.09,1,53.1,112,0,0,0,0,0,5586
302,5781,1,1.021917808,SA,105,9_9,0.58,1,-2,116,0,0,0,0,0,5586
303,5657,0,3.021917808,A,105,9_13,0.99,1,10,125,3567,5285,6.619178082,3.136986301,3567,1604
304,5657,0,0.030136986,CH,105,9_1,1.51,1,56,105,3567,5285,6.619178082,3.136986301,3567,1604
305,5657,0,0.868493151,SA,105,9_1,1.15,1,56,116,3567,5285,6.619178082,3.136986301,3567,1604
306,5657,0,1.068493151,SA,105,9_26,0.42,1,56,116,3567,5285,6.619178082,3.136986301,3567,1604
307,5750,0,1.109589041,SA,105,9_11,0.97,1,6,116,1826,3456,7.931506849,7.084931507,1826,1499
308,5750,0,1.991780822,A,105,9_27,0.76,1,23,122,1826,3456,7.931506849,7.084931507,1826,1499
309,5749,0,2.002739726,A,105,9_24,0.56,1,25,122,4971,4902,4.632876712,4.887671233,4971,4902
310,5749,0,0.328767123,OFL,105,9_23,0.77,1,6.5,110,4971,4902,4.632876712,4.887671233,4971,4902
311,5845,0,1,A,105,9_14,0.84,1,63,116,0,0,0,0,0,5249
312,5618,0,0.246575342,J,105,9_9,1.39,1,66,105,1438,1708,11.72054795,9.249315068,1438,1708
313,5623,0,0.328767123,OFL,105,9_16,0.51,1,67,105,3604,1533,5.509589041,11.51780822,3604,1533
314,5656,0,0.030136986,CH,105,9_6,0.79,1,68,105,3606,1869,5.978082192,8.005479452,3606,5497
315,5594,1,1.547945205,A,105,9_6,0.57,1,-2,116,3606,3458,5.509589041,6.002739726,3606,5497
316,5594,1,0.328767123,OFL,105,9_17,0.48,1,68,105,3606,3458,5.509589041,6.002739726,3606,5497
317,5594,1,0.545205479,SA,105,9_2,1.07,1,68,105,3606,3458,5.509589041,6.002739726,3606,5497
318,5754,1,0.657534247,SA,105,9_16,0.92,1,73,110,5128,5118,3.578082192,4.257534247,5128,5583
319,5751,0,0.246575342,J,105,9_25,0.68,1,26,110,1580,3643,11.21369863,5.895890411,1580,3643
320,5681,0,0.164383562,FL,105,9_26,0.64,1,77,105,5598,5249,0.98630137,3.556164384,3645,5582
321,5847,1,1,A,105,9_3,1.44,1,50,116,5598,5249,1.15890411,3.728767123,3645,5582
322,5847,1,1.863013699,A,105,9_25,0.58,1,50,122,5598,5249,1.15890411,3.728767123,3645,5582
323,5847,1,2.978082192,A,105,9_13,1.04,1,50,125,5598,5249,1.15890411,3.728767123,3645,5582
324,5753,1,0.328767123,OFL,105,9_23,0.63,1,78,110,5516,1731,1.687671233,9.005479452,5516,1731
325,5639,1,1.342465753,A,105,9_22,0.34,1,84,116,5242,1489,2.78630137,11.75342466,3698,1489
326,5639,1,0.246575342,J,105,9_26,0.45,1,82.1,105,5242,1489,2.78630137,11.75342466,3698,1489
327,5639,1,2.268493151,A,105,9_2,0.77,1,84,122,5242,1489,2.78630137,11.75342466,3698,1489
328,5639,1,1.161643836,A,105,9_25,1.06,1,84,116,5242,1489,2.78630137,11.75342466,3698,1489
329,5784,1,0.246575342,J,105,9_20,0.68,1,86,112,5341,5522,2.865753425,1.953424658,5341,5522
330,5622,1,0.246575342,J,105,9_2,0.63,1,87,105,4965,1616,4.421917808,10.33972603,5323,1616
331,5646,1,0.02739726,CH,105,9_27,0.72,1,87,105,5323,1616,2.391780822,10.67123288,5323,1616
332,5783,1,0.328767123,OFL,105,9_24,0.96,1,87,112,4965,1616,4.947945205,10.86575342,5323,1616
333,5651,1,0.02739726,CH,105,9_14,1.8,1,87,105,4965,5290,4.753424658,2.742465753,5323,1616
334,5622,1,0.657534247,SA,105,9_16,0.98,1,87,110,4965,1616,4.421917808,10.33972603,5323,1616
335,5644,0,1.380821918,SA,105,9_26,0.69,1,87.1,116,5277,4933,2.482191781,4.597260274,5277,4933
336,5648,0,2.128767123,A,105,9_2,1.06,1,67,122,5277,4933,2.652054795,4.767123288,5277,4933
337,5648,0,0.164383562,FL,105,9_2,0.95,1,87.1,105,5277,4933,2.652054795,4.767123288,5277,4933
338,5644,0,0.246575342,J,105,9_8,0.28,1,87.1,105,5277,4933,2.482191781,4.597260274,5277,4933
339,5632,0,0.369863014,OFL,105,9_11,0.69,1,88,110,5173,5291,4.112328767,2.720547945,1678,5291
340,5685,0,0.953424658,SA,105,9_3,0.56,1,57.1,116,5284,5539,2.649315068,1.536986301,5284,5539
341,5837,1,0.657534247,SA,105,9_10,0.71,1,-2,116,5284,5539,2.945205479,1.832876712,5284,5539
342,5837,1,1.709589041,A,105,9_10,1.03,1,5,122,5284,5539,2.945205479,1.832876712,5284,5539
343,5685,0,0.164383562,FL,105,9_16,0.46,1,7,105,5284,5539,2.649315068,1.536986301,5284,5539
344,5837,1,1.854794521,A,105,9_27,0.46,1,5,122,5284,5539,2.945205479,1.832876712,5284,5539
345,5828,1,0.657534247,SA,105,9_3,0.76,1,2,116,3002,1801,7.82739726,8.797260274,3002,5528
346,5759,1,0.328767123,OFL,105,9_7,0.77,1,93,110,3574,4866,5.945205479,5.679452055,3574,4866
347,5649,1,0.030136986,CH,105,9_13,0.93,1,94,105,3451,5254,6.306849315,3.147945205,3451,1801
348,5649,1,0.312328767,OFL,105,9_16,1.36,1,94,110,3451,5254,6.306849315,3.147945205,3451,1801
349,5600,0,0.328767123,OFL,105,9_6,1.04,1,94,105,3451,1801,5.852054795,8.189041096,3451,1801
350,5647,0,0.030136986,CH,105,9_11,1.22,1,94,105,3451,1801,6.306849315,8.643835616,3451,1801
351,5600,0,1.928767123,A,105,9_30,0.33,1,94,118,3451,1801,5.852054795,8.189041096,3451,1801
352,5638,1,0.246575342,J,105,9_23,1.1,1,94.2,105,1617,1801,10.76712329,8.378082192,1617,1494
353,5638,1,2.742465753,A,105,9_12,0.96,1,120,124,1617,1801,10.76712329,8.378082192,1617,1494
354,5825,0,1.95890411,A,112,9_19,1.4,1,101,124,5517,3093,2.208219178,7.243835616,5267,2960
355,5825,0,1.531506849,A,112,9_21,0.78,1,101,122,5517,3093,2.208219178,7.243835616,5267,2960
356,5834,1,2.460273973,A,112,9_18,0.61,1,34.5,125,5267,3093,4.112328767,7.249315068,5267,2960
357,5827,0,0.164383562,FL,112,9_5,1.31,1,1.1,116,5267,4854,4.271232877,5.904109589,5267,2960
358,5825,0,0.328767123,OFL,112,9_8,0.49,1,1.1,116,5517,3093,2.208219178,7.243835616,5267,2960
359,5834,1,0.328767123,OFL,112,9_12,1.09,1,1.1,116,5267,3093,4.112328767,7.249315068,5267,2960
360,5825,0,0.55890411,SA,112,9_2,0.86,1,1.1,116,5517,3093,2.208219178,7.243835616,5267,2960
361,5834,1,0.561643836,SA,112,9_10,0.77,1,1.1,116,5267,3093,4.112328767,7.249315068,5267,2960
362,5778,0,0.164383562,FL,112,9_6,0.54,1,111,112,3517,5333,6.298630137,2.512328767,3517,5333
363,5777,0,0.164383562,FL,112,9_26,0.45,1,111,112,3517,5333,6.298630137,2.512328767,3517,5333
364,5787,1,0.449315068,SA,112,9_6,0.75,1,26,116,5616,1499,1.090410959,12.3260274,5616,3456
365,5787,1,0.164383562,FL,112,9_10,1.1,1,6,112,5616,1499,1.090410959,12.3260274,5616,3456
366,5844,0,0.657534247,SA,112,9_8,1.01,1,127,116,5683,4854,1.276712329,5.657534247,5683,4854
367,5767,1,0.164383562,FL,112,9_27,1.03,1,129,112,5524,4860,1.983561644,5.504109589,5524,4860
368,5832,0,0.328767123,OFL,112,9_15,0.79,1,131,116,1707,1731,10.09041096,9.504109589,1707,1710
369,5829,1,0.164383562,FL,112,9_18,1.57,1,15,116,3085,3456,7.42739726,7.78630137,3085,1729
370,5829,1,1.197260274,A,112,9_6,0.71,1,134,122,3085,3456,7.42739726,7.78630137,3085,1729
371,5829,1,0.408219178,SA,112,9_5,0.7,1,15,116,3085,3456,7.42739726,7.78630137,3085,1729
372,5831,1,0.328767123,OFL,112,9_8,1.89,1,2,116,0,0,0,0,1763,5557
373,5780,1,0.164383562,FL,112,9_16,0.75,1,21,112,3490,3087,6.693150685,7.238356164,3490,3087
374,5780,1,0.501369863,SA,112,9_11,0.56,1,21,116,3490,3087,6.693150685,7.238356164,3490,3087
375,5780,1,1.794520548,A,112,9_9,0.72,1,6,122,3490,3087,6.693150685,7.238356164,3490,3087
376,5780,1,1.142465753,A,112,9_11,1.38,1,21,118,3490,3087,6.693150685,7.238356164,3490,3087
377,5780,1,2.660273973,A,112,9_20,0.65,1,6,125,3490,3087,6.693150685,7.238356164,3490,3087
378,5780,1,0.783561644,SA,112,9_27,0.91,1,21,116,3490,3087,6.693150685,7.238356164,3490,3087
379,5823,0,1.301369863,A,112,9_20,0.68,1,-2,122,5163,5072,4.742465753,4.82739726,5163,5072
380,5823,0,0.328767123,OFL,112,9_8,0.83,1,23,116,5163,5072,4.742465753,4.82739726,5163,5072
381,5823,0,2.298630137,A,112,9_12,0.71,1,25.1,125,5163,5072,4.742465753,4.82739726,5163,5072
382,5771,0,0.164383562,FL,112,9_18,1.27,1,33,112,4999,5513,4.736986301,1.997260274,4999,5655
383,5770,0,0.520547945,SA,112,9_5,0.48,1,33,116,0,0,0,0,5125,5513
384,5843,0,2.654794521,A,112,9_25,0.49,1,22,125,5125,5508,4.356164384,2.115068493,5125,5513
385,5843,0,0.657534247,SA,112,9_35,0.87,1,22,116,5125,5508,4.356164384,2.115068493,5125,5513
386,5770,0,1.657534247,A,112,9_9,0.71,1,33,122,0,0,0,0,5125,5513
387,5770,0,0.164383562,FL,112,9_19,1.05,1,33,112,0,0,0,0,5125,5513
388,5770,0,1.797260274,A,112,9_12,1.24,1,33,122,0,0,0,0,5125,5513
389,5785,1,0.164383562,FL,112,9_11,0.98,1,43,112,3453,5523,7.128767123,2.038356164,3453,5523
390,5849,0,0.657534247,SA,112,9_22,0.28,1,46,116,5123,1577,4.545205479,11.76986301,1042,1577
391,5824,0,0.978082192,A,112,9_17,0.86,1,69,118,5573,5554,2.052054795,1.452054795,2989,5585
392,5824,0,0.328767123,OFL,112,9_1,0.81,1,51.2,116,5573,5554,2.052054795,1.452054795,2989,5585
393,5820,1,0.328767123,OFL,112,9_5,0.86,1,59.1,116,4904,5447,5.482191781,2.761643836,4904,5283
394,5820,1,2.534246575,A,112,9_19,1.25,1,78,125,4904,5447,5.482191781,2.761643836,4904,5283
395,5820,1,1.317808219,A,112,9_8,0.87,1,78,122,4904,5447,5.482191781,2.761643836,4904,5283
396,5820,1,2.523287671,A,112,9_11,0.89,1,78,125,4904,5447,5.482191781,2.761643836,4904,5283
397,5841,0,0.657534247,SA,112,9_14,0.61,1,6,116,0,0,0,0,1826,1499
398,5842,0,0.657534247,SA,112,9_8,0.48,1,47.1,116,3595,1877,6.323287671,8.260273973,5216,5292
399,5842,0,2.526027397,A,112,9_7,0.54,1,111,125,3595,1877,6.323287671,8.260273973,5216,5292
400,5838,0,2.545205479,A,112,9_10,0.89,1,122,125,5128,5583,4.493150685,1.282191781,5128,5583
401,5838,0,1.298630137,A,112,9_9,1.14,1,122,122,5128,5583,4.493150685,1.282191781,5128,5583
402,5838,0,0.328767123,OFL,112,9_14,0.98,1,73,116,5128,5583,4.493150685,1.282191781,5128,5583
403,5821,1,0.328767123,OFL,112,9_14,0.64,1,85,116,3596,5249,6.476712329,4.183561644,3596,1877
404,5821,1,0.561643836,SA,112,6_10,1.16,1,85,116,3596,5249,6.476712329,4.183561644,3596,1877
405,5850,1,1.536986301,A,112,9_15,0.91,1,64,122,3596,5249,6.380821918,4.087671233,3596,1877
406,5850,1,0.657534247,SA,112,9_25,0.61,1,85,116,3596,5249,6.380821918,4.087671233,3596,1877
407,5903,1,2.282191781,A,116,9_29,1.54,1,26,125,1716,4872,9.84109589,6.060273973,1716,4892
408,6016,1,1.22739726,A,116,9_33,0.87,1,127,124,5683,1750,2.128767123,10.2739726,5683,4854
409,6016,1,0.84109589,SA,116,9_10,1.07,1,127,122,5683,1750,2.128767123,10.2739726,5683,4854
410,5854,0,0.44109589,SA,116,9_17,0.95,1,130,118,5549,5522,2.635616438,2.720547945,5549,5612
411,5855,1,1.824657534,A,116,9_30,0.55,1,37,125,5549,5522,2.635616438,2.720547945,5549,5612
412,5855,1,0.02739726,CH,116,9_9,1.06,1,130,116,5549,5522,2.635616438,2.720547945,5549,5612
413,5854,0,2.016438356,A,116,9_22,0.67,1,-2,125,5549,5522,2.635616438,2.720547945,5549,5612
414,5854,0,1.068493151,A,116,9_3,0.69,1,130,122,5549,5522,2.635616438,2.720547945,5549,5612
415,5855,1,0.849315068,SA,116,9_12,0.47,1,130,122,5549,5522,2.635616438,2.720547945,5549,5612
416,5854,0,0.02739726,CH,116,9_2,0.98,1,130,116,5549,5522,2.635616438,2.720547945,5549,5612
417,5854,0,0.846575342,A,116,9_5,0.64,1,130,122,5549,5522,2.635616438,2.720547945,5549,5612
418,6017,1,1,A,116,9_33,0.51,1,37,122,5549,5612,2.539726027,1.643835616,5549,5612
419,5909,0,1.010958904,SA,116,9_33,1.01,1,131,122,1707,1710,10.46575342,10.04657534,1707,1710
420,5909,0,1.24109589,SA,116,9_34,0.78,1,131,122,1707,1710,10.46575342,10.04657534,1707,1710
421,5909,0,0.657534247,SA,116,9_31,1.23,1,131,118,1707,1710,10.46575342,10.04657534,1707,1710
422,6018,1,1.578082192,A,116,9_33,1.23,1,51.2,125,3086,5828,8.04109589,1.057534247,1763,5828
423,6018,1,1.789041096,A,116,9_34,1.02,1,51.2,125,3086,5828,8.04109589,1.057534247,1763,5828
424,6018,1,0.657534247,SA,116,9_31,0.55,1,2,122,3086,5828,8.04109589,1.057534247,1763,5828
425,5839,1,1.364383562,A,116,9_21,1.04,1,126,122,1824,5679,8.717808219,1.276712329,1824,5679
426,5839,1,1.238356164,A,116,9_19,0.53,1,126,122,1824,5679,8.717808219,1.276712329,1824,5679
427,5839,1,0.328767123,SA,116,9_15,1.1,1,26.5,116,1824,5679,8.717808219,1.276712329,1824,5679
428,5839,1,0.164383562,FL,116,9_13,0.98,1,26.5,116,1824,5679,8.717808219,1.276712329,1824,5679
429,5839,1,2.104109589,A,116,9_18,0.49,1,25.1,125,1824,5679,8.717808219,1.276712329,1824,5679
430,5905,1,1.649315068,A,116,9_31,1.08,1,88,124,5465,5235,2.731506849,3.975342466,5465,5631
431,5905,1,0.657534247,SA,116,9_33,1.35,1,30.2,118,5465,5235,2.731506849,3.975342466,5465,5631
432,6010,1,0.657534247,SA,116,9_31,0.57,1,37,122,3094,4972,8.112328767,5.969863014,3094,5170
433,6021,0,0.657534247,SA,116,9_14,0.71,1,41,122,5514,5321,2.98630137,3.643835616,5514,5321
434,6021,0,0.783561644,SA,116,9_16,1.4,1,41,122,5514,5321,2.98630137,3.643835616,5514,5321
435,5846,0,0.717808219,SA,116,9_10,0.75,1,45,118,3491,5290,6.95890411,3.523287671,3491,5290
436,5846,0,0.328767123,OFL,116,9_17,1.11,1,45,116,3491,5290,6.95890411,3.523287671,3491,5290
437,6019,1,0.715068493,A,116,9_30,0.61,1,46,122,0,0,0,0,1042,1577
438,6019,1,1.676712329,A,116,9_31,0.85,1,46,125,0,0,0,0,1042,1577
439,5848,0,0.164383562,FL,116,9_13,0.87,1,47,116,5195,1881,4.312328767,8.879452055,5195,4972
440,5853,1,0.55890411,SA,116,9_34,0.76,1,52.1,118,4958,1710,5.654794521,10.14520548,4958,5626
441,5853,1,0.164383562,FL,116,9_24,0.49,1,52.1,116,4958,1710,5.654794521,10.14520548,4958,5626
442,5853,1,1.156164384,A,116,9_5,0.9,1,52.1,122,4958,1710,5.654794521,10.14520548,4958,5626
443,6015,0,0.657534247,SA,116,9_31,0.64,1,57.1,122,5685,5285,1.279452055,4.383561644,5685,5285
444,5852,0,0.164383562,FL,116,9_19,0.42,1,76,116,1580,3643,12.10136986,6.783561644,1580,3643
445,5902,0,0.657534247,SA,116,9_33,1.07,1,43,118,5212,5559,3.983561644,2.364383562,5212,5559
446,5822,1,2.397260274,A,116,9_16,0.75,1,56,125,5604,1729,1.446575342,10.62191781,5621,1607
447,6011,1,0.657534247,SA,116,9_31,1.23,1,8,122,5621,1607,1.967123288,11.33150685,5621,1607
448,6011,1,1.306849315,A,116,9_30,0.86,1,8,124,5621,1607,1.967123288,11.33150685,5621,1607
449,5822,1,0.164383562,FL,116,9_35,0.67,1,8,116,5604,1729,1.446575342,10.62191781,5621,1607
450,6011,1,1.64109589,A,116,9_30,0.72,1,8,125,5621,1607,1.967123288,11.33150685,5621,1607
451,5822,1,1.326027397,SA,116,9_18,0.41,1,56,122,5604,1729,1.446575342,10.62191781,5621,1607
452,5840,0,0.030136986,CH,116,9_11,1.03,1,82.1,116,3698,1489,7.660273973,13.01917808,3698,1489
453,6022,0,1,A,116,9_28,0.71,1,86,122,0,5321,0,3.301369863,5341,5522
454,5904,1,1.323287671,A,116,9_28,0.66,1,88,124,5277,5776,3.917808219,1.268493151,5277,4933
455,5904,1,0.77260274,SA,116,9_34,0.99,1,87.1,122,5277,5776,3.917808219,1.268493151,5277,4933
456,5851,0,0.164383562,FL,116,9_20,1.07,1,92,116,5518,5456,2.673972603,2.909589041,5518,5456
457,6024,1,0.830136986,SA,118,9_33,0.83,1,111,122,1864,5333,9.295890411,3.484931507,5616,3456
458,6027,1,1.575342466,A,118,9_29,0.42,1,25,125,1824,5679,9.279452055,1.838356164,1824,5679
459,6025,1,1.789041096,A,118,9_30,1.46,1,-2,125,5525,5513,2.98630137,2.994520548,0,5513
460,6025,1,0.657534247,SA,118,9_6,1.36,1,33,122,5525,5513,2.98630137,2.994520548,0,5513
461,6023,0,0.657534247,SA,118,9_33,0.82,1,41.1,122,5613,5779,2.356164384,1.750684932,5613,1523
462,6033,1,0.657534247,SA,118,9_31,0.67,1,43,122,5902,5523,0.482191781,3.035616438,1821,5523
463,6033,1,0.767123288,SA,118,9_29,1.16,1,43,122,5902,5523,0.482191781,3.035616438,1821,5523
464,6033,1,1.539726027,A,118,9_28,0.56,1,47.1,125,5902,5523,0.482191781,3.035616438,1821,5523
465,6068,0,1,A,118,9_31,1.01,1,47.2,124,0,5612,0,2.243835616,0,0
466,6009,0,0.328767123,OFL,118,9_29,0.72,1,52.1,122,4958,5626,6.235616438,2.21369863,4958,5626
467,5907,1,1.591780822,A,118,9_32,0.45,1,-2,125,5589,5275,2.071232877,4.147945205,5589,5586
468,5907,1,0.778082192,SA,118,9_31,0.7,1,53.1,122,5589,5275,2.071232877,4.147945205,5589,5586
469,6026,1,0.657534247,SA,118,9_33,0.85,1,55,122,5530,3089,2.953424658,8.024657534,5530,5447
470,6026,1,1.191780822,A,118,9_28,0.61,1,55,124,5530,3089,2.953424658,8.024657534,5530,5447
471,6030,1,1.610958904,A,118,9_32,0.25,1,116,125,5212,5333,4.506849315,3.523287671,5212,5559
472,6028,0,0.657534247,SA,118,9_32,0.99,1,9,122,5284,1762,4.02739726,10.11506849,5284,5682
473,6028,0,1.550684932,A,118,9_29,0.98,1,126,125,5284,1762,4.02739726,10.11506849,5284,5682
474,6028,0,1.780821918,A,118,9_34,0.94,1,126,125,5284,1762,4.02739726,10.11506849,5284,5682
475,6181,0,1,A,122,9_28,0.6,1,64,125,5162,5077,6.457534247,6.180821918,5162,5077
476,6045,1,0.35890411,OFL,122,9_19,1.31,1,133,122,5635,5462,2.367123288,3.687671233,5635,5620
477,6045,1,0.328767123,OFL,122,9_11,0.92,1,133,122,5635,5462,2.367123288,3.687671233,5635,5620
478,6065,0,0.328767123,OFL,122,9_30,0.92,1,29,124,3462,5590,8.457534247,2.583561644,3462,5590
479,6044,0,0.328767123,OFL,122,9_33,0.79,1,33.1,122,4896,5639,6.701369863,1.945205479,4896,5764
480,6163,1,0.657534247,SA,122,9_28,0.52,1,35.1,125,4896,5639,7.178082192,2.421917808,4896,5764
481,6047,1,1.15890411,SA,122,9_31,1.17,1,5,125,1605,5837,12.64931507,1.638356164,1660,5837
482,6138,0,0.657534247,SA,122,9_33,0.67,1,53.1,125,5589,5559,2.936986301,3.756164384,5589,5586
483,6050,1,0.328767123,OFL,122,9_33,0.53,1,60.1,122,3595,5292,7.690410959,4.457534247,5216,5292
484,6069,1,0.657534247,SA,122,9_29,1.84,1,69,124,3518,1869,7.854794521,9.852054795,5653,5606
485,6039,0,1.068493151,A,122,9_33,1.13,1,116,125,1580,3643,13.02191781,7.704109589,1580,3643
486,6157,1,0.657534247,SA,122,9_34,0.74,1,53.1,125,5598,5077,3.282191781,6.473972603,3645,5582
487,6157,1,0.863013699,SA,122,9_28,0.87,1,53.1,125,5598,5077,3.282191781,6.473972603,3645,5582
488,6049,1,1.145205479,SA,122,9_11,1.14,1,78,125,5625,2991,2.638356164,9.6,5625,5820
489,6049,1,0.923287671,SA,122,9_8,1.37,1,78,125,5625,2991,2.638356164,9.6,5625,5820
490,6062,0,0.657534247,SA,122,9_32,0.99,1,101,124,3002,5456,9.465753425,3.767123288,3002,5528
491,6165,0,0.328767123,OFL,124,9_15,0.54,1,1,125,6066,1750,1.005479452,11.56164384,6066,1750
492,6165,0,0.490410959,OFL,124,9_34,0.91,1,1,125,6066,1750,1.005479452,11.56164384,6066,1750
493,6156,1,0.547945205,OFL,124,9_20,0.99,1,10,125,5657,5775,2.468493151,2.254794521,5657,1762
494,6156,1,0.328767123,OFL,124,9_31,0.51,1,10,125,5657,5775,2.468493151,2.254794521,5657,1762
495,6143,0,0.328767123,OFL,124,9_34,1.09,1,10,125,5657,5775,2.449315068,2.235616438,5657,1762
496,6186,0,0.328767123,OFL,124,9_30,1.02,1,103.1,125,4861,5583,7.649315068,3.326027397,4861,0
497,6174,0,0.328767123,OFL,124,9_33,0.86,1,108,125,5634,4957,3.194520548,7.35890411,5634,4957
